compound,vol_pfu_pred,vol_pfu_std,gap_pred,gap_std,delta_H_pred,delta_H_std
BaOs__s9,66.45843654,12.553263958690309,3.190331464236934,1.8368367161391501,2.2578697694332575,3.868063350541941
BaOs__s10,66.15956780734876,12.281567693926501,3.193576464236934,1.837665148958217,2.2542390002024875,3.8676360597853554
BaIr__s1,64.77328861,13.557120362334395,3.0692899370604065,1.8604074744471506,1.8601004148097726,3.470208191029779
BaIr__s2,65.14479503,13.365418895773521,3.1237111899133825,1.8446985129031945,1.8580335497304077,3.471870927318894
BaIr__s3,66.86950444227254,13.78246731941447,3.211126524361994,1.7771788108460465,1.9019196608415188,3.464531612832049
BaIr__s4,69.36493176021354,16.708741899113782,3.292127286956887,1.7125956179260442,1.908079336767445,3.451966624
BaIr__s5,64.80833950625941,13.270646244548617,3.083604183092153,1.8724305659759768,1.8738613275081855,3.4597775931794095
BaIr__s6,64.74327495352564,12.824429656999813,3.171661462463109,1.8104648830874253,1.8557057719526298,3.4660804880341907
BaIr__s7,65.37536891,13.216225070716058,3.153361352890953,1.7962119954533693,1.8472724386192965,3.4615315587815303
BaIr__s8,65.38199781194656,13.379024218876785,3.1641254926159625,1.8065196030121746,1.8953724386192967,3.4553402891531992
BaIr__s9,65.28882043099419,13.261945950930297,3.1583921592826294,1.8015784312480405,1.836064105285963,3.4645000036614366
BaIr__s10,65.01995170083546,12.97206455990097,3.1626088259492957,1.8011821228803477,1.8461724386192964,3.4567333117369814
BaPt__s1,63.99253037359116,12.880110453939423,3.063439601481431,1.8319219603774084,0.8501730565739156,3.4207155308733785
BaPt__s2,64.52017834973987,12.852291006714488,3.221408301906328,1.8750388259374184,0.8336133343516934,3.4057235785464366
BaPt__s3,67.27969659,14.063826378791708,3.2919082522750824,1.7765539176248377,0.8435035724469315,3.3991101529668653
BaPt__s4,69.42603188216374,16.71408176,3.352324729155689,1.6912010478177493,0.9121966128297513,3.420080008766101
BaPt__s5,64.21865615516384,12.97012095998778,3.1695717443385742,1.8307806937815305,0.8534911121294712,3.401931573152863
BaPt__s6,63.96031382465228,12.186537605317739,3.215040229139902,1.7762948944285144,0.8340688899072489,3.403856320858221
BaPt__s7,64.73210222554259,12.919468989578336,3.211387736210363,1.7788595145282082,0.8275355565739155,3.394070663490004
BaPt__s8,64.74115334973989,13.069688178305872,3.215842379259209,1.7923398940083164,0.8734355565739156,3.3984104266558686
BaPt__s9,64.54380930212083,12.761327072427342,3.211175712592542,1.7838287604893726,0.8222522232405823,3.400301402944573
BaPt__s10,64.38082390529544,12.61881962332031,3.219418305185135,1.7845790253227394,0.8102355565739157,3.374131411
BaAu__s1,67.52171981449719,14.051762608063427,3.115961679356352,1.8628555665099584,-0.993972455,2.543674112734401
BaAu__s2,68.38549440837602,14.22610279671059,3.2773369380676463,1.8749371150789942,-1.001457177,2.5664044227201557
BaAu__s3,72.12218307050043,15.992434403776432,3.285990010129522,1.7598107661784046,-0.966891476,2.569952159836582
BaAu__s4,73.97986943596221,18.11190983452786,3.401831169549811,1.660936749093572,-0.936987516,2.598675580113682
BaAu__s5,67.39119543,14.202530739343038,3.2036068884363997,1.8556288929455724,-0.95131227,2.6037809296195493
BaAu__s6,67.61796365630646,13.823693549144885,3.2664938268683383,1.7878762891466775,-0.998359955,2.5565654287214583
BaAu__s7,68.62774161751207,14.294880158686052,3.2588079949466366,1.7898353704962566,-0.985893288,2.5446782995950796
BaAu__s8,68.78081274170935,14.518146651105887,3.269633184732696,1.7998679084794273,-0.991426622,2.5614882350428916
BaAu__s9,68.38939440837602,14.16193681608763,3.2574665180660296,1.7999579257188651,-1.006359955,2.55001798
BaAu__s10,68.28339440837603,13.80816905545774,3.2690831847326964,1.7937200260847048,-0.992430503,2.5550713200896547
BaHg__s1,78.40937422653806,18.799129210231857,3.3963998049993886,1.670988680462187,-2.993118336,2.5517567781098305
BaHg__s2,80.02442476260043,18.89240843209555,3.587641565305988,1.618666784814708,-3.091780995,2.5784196797806254
BaHg__s3,85.40963045951872,20.947960311220083,3.5490569092213318,1.5513196638371862,-3.09647405,2.5966680593198803
BaHg__s4,85.06435228229456,19.234156450946795,3.588056009750432,1.460696292144494,-3.090474447,2.6051110535349604
BaHg__s5,79.41754690789958,19.14154625178407,3.4644589727133948,1.642132854927542,-3.042875258,2.5513426509937145
BaHg__s6,79.26715336048403,18.86013859,3.5035167616066003,1.5879466394514818,-3.088421273,2.5536923935668945
BaHg__s7,80.36733090920227,18.842744578000048,3.483615830176919,1.5977977626511481,-3.074282384,2.569022112390663
BaHg__s8,80.08717714355281,18.829391854753183,3.495702444935617,1.5934348108890224,-3.061779606,2.624047082
BaHg__s9,80.09258547688614,18.833022999494975,3.496602306046729,1.5950705141765784,-3.085154606,2.570174998354048
BaHg__s10,79.67590769910835,18.367946400127234,3.503729898639321,1.5968832281095064,-3.045134236,2.5635056449685005
BaCe__s1,91.91101922565639,14.350850781116561,3.202776370988241,1.6696566022671997,1.2486060828313308,1.3319852310163098
BaCe__s2,92.40046125,13.679345863561883,3.3153742679224405,1.6235280135319787,1.2616513632255208,1.320914211752843
BaCe__s3,99.72735612770602,15.779697438116317,3.299412876364585,1.5988039613078553,1.429040806764443,1.3958463992200842
BaCe__s4,91.97910357480217,14.125099670803747,3.416901580068289,1.4866670574861773,1.8358871868049997,1.6405847954138615
BaCe__s5,91.85819672202746,14.435069801273213,3.1884812096979185,1.680912869539668,1.2855678064780542,1.350727055695388
BaCe__s6,91.95236932130382,14.199370423668972,3.2933009402007793,1.6240876098913952,1.2370248171363913,1.3250048792306397
BaCe__s7,92.27700887354261,13.622396616193619,3.262026585679961,1.6022382113784923,1.2471381768484247,1.321983771291576
BaCe__s8,92.44915887354261,13.621757462770947,3.2856370682837768,1.6270166088406075,1.2475715101817582,1.3220452781053247
BaCe__s9,92.47239486,13.784065213351974,3.282563431920141,1.6143679357688219,1.2467048435150914,1.322764311407663
BaCe__s10,91.98598387354262,13.755078501978964,3.285106580068289,1.6107309770709257,1.218672018408281,1.3251329386313946
BaPr__s1,91.42746137,14.617973013843693,3.2239970059088763,1.6959048604842608,1.463916997055423,1.5038958338008006
BaPr__s2,91.80615617752078,13.983482130833163,3.3415893472875196,1.642703971949532,1.479170348728439,1.490295756879468
BaPr__s3,99.6074062,16.137117391975824,3.3215279557296644,1.6224531630505132,1.654803686825184,1.5404877127057508
BaPr__s4,91.35989995462604,14.354496063170341,3.4371611038778127,1.5108469785709027,2.057189503145494,1.7084445002514215
BaPr__s5,91.27657497838658,14.69815959970006,3.2143074001741088,1.7028879192054787,1.5030867919809727,1.5133493007906622
BaPr__s6,91.37074757766293,14.470532870007897,3.316899352899192,1.6456865958131843,1.4509988026393097,1.4981691966618866
BaPr__s7,91.73036091,13.858785696575868,3.2823194428228186,1.6263801849294373,1.464657162351343,1.4933592892786822
BaPr__s8,91.86730379656841,13.925242995918504,3.307118814315523,1.6499903826475506,1.4650904956846764,1.4933506206591658
BaPr__s9,91.89077311475022,14.084728298358858,3.3061618446185532,1.636250107831455,1.4659238290180097,1.4964219205444242
BaPr__s10,91.3111288,13.946011648091313,3.308838326100035,1.6327477339975696,1.4404243372445327,1.5008073500270045
BaNd__s1,92.03839327007259,12.806085717597812,3.2073960020238723,1.694624888470239,1.2126324332400142,0.8933044820545201
BaNd__s2,92.27861034941624,12.434248129439997,3.3554319331461055,1.6061402337959017,1.240550532788921,0.8893590024740039
BaNd__s3,100.6274034901097,14.92182528282618,3.3253602851779944,1.599303790723626,1.4292265093598313,0.997700062
BaNd__s4,91.76212168,12.922517035797698,3.4601634333261417,1.4598355771395661,1.8687775100772137,1.3481032011410652
BaNd__s5,91.59564318536977,13.509783005966804,3.2044675074002167,1.6905411103375267,1.2606003763137121,0.9326191527831991
BaNd__s6,91.92629161883943,12.966284684552225,3.317035272091111,1.6197551386457805,1.2000172650208296,0.8975894090151266
BaNd__s7,92.21584130179718,12.339859402251221,3.286400109489485,1.6045411362512394,1.2226040800174156,0.8895062016436655
BaNd__s8,92.27807463513052,12.425393925298831,3.312167810430519,1.6283296680912267,1.2226040800174156,0.8895062016436655
BaNd__s9,92.42576061997902,12.545604222965938,3.3101108407335498,1.6136642911473151,1.2226040800174156,0.8895062016436655
BaNd__s10,92.01399130179719,12.161333439568352,3.3138089888816977,1.610927689705097,1.19555966,0.9013849762803116
BaPm__s1,91.71798812337079,13.931456597221292,3.5188269541769825,1.597342651334053,1.172218073217407,0.8507325185056639
BaPm__s2,92.00251191494958,13.287069492444774,3.5766487917319636,1.5983518469015803,1.1944041715446405,0.831225742
BaPm__s3,99.21382590939704,15.612044119010891,3.5937040151088824,1.5250244594309694,1.3537593656356688,0.9326825067678485
BaPm__s4,92.08514489,13.435574468493417,3.6392921632570303,1.4601043027577443,1.8293869840246415,1.3372979094649202
BaPm__s5,91.31700030645867,14.26101722036906,3.507084570664438,1.5948954237522233,1.1776410816505818,0.8626138529262578
BaPm__s6,91.60108731177498,13.808277400562504,3.5832295575775546,1.5496851247787071,1.1525684278740396,0.8410139475501293
BaPm__s7,91.93736508955277,13.178477795585588,3.5514829808345145,1.5394027885451835,1.1743869422170308,0.8340489363654158
BaPm__s8,92.10529842,13.206667396289655,3.565072095916963,1.5609646492295368,1.1743869422170308,0.8340489363654158
BaPm__s9,92.10205107440125,13.381682758242043,3.576148459553326,1.5463269351893134,1.1640269422170308,0.8261012505105038
BaPm__s10,91.45769008955276,13.163513060005924,3.5777916077014744,1.542444816972235,1.1446395389898738,0.837385553
BaSm__s1,86.5272388,10.433752905966719,3.419577787510316,1.5852747104733274,1.6188770443495597,1.2037193389194112
BaSm__s2,87.22501103298258,9.261317963762375,3.510389783795456,1.516227360687061,1.6387873926741452,1.1810444982625985
BaSm__s3,96.40003115012598,14.807168239451778,3.5225947293945965,1.4893389201739498,1.7355887672531127,1.220000449282661
BaSm__s4,88.53541468863378,9.131566395667814,3.6030384330982996,1.363028678396292,2.2448604734468276,1.3470437201133316
BaSm__s5,86.11427064,10.712436472190412,3.436518340505707,1.5758478414227577,1.6466842058055193,1.2081688184954626
BaSm__s6,86.48035939432712,10.108371573023552,3.5111092870147833,1.5307550051217609,1.5952601706291947,1.1986575128947965
BaSm__s7,87.36244717,9.17175689,3.482019831483864,1.5155239076978362,1.6136175391388528,1.1935657522807654
BaSm__s8,87.22657349330005,9.236141618490128,3.493490310202677,1.5305393746845715,1.6136175391388528,1.1935657522807654
BaSm__s9,87.38916447814853,9.588068231724616,3.4962116738390403,1.522789893861154,1.6032575391388528,1.1918497014424705
BaSm__s10,86.85363682663338,9.194159756941016,3.501427599764966,1.5227765288756503,1.5776483813588156,1.2107193297259329
BaEu__s1,87.94797017161672,10.802612363007094,3.229176846135383,1.609594981496753,0.33689571124792383,1.3740872740971266
BaEu__s2,88.41666202,9.761346442889618,3.3598276755075145,1.5508132891908901,0.3345837555997098,1.3858727547085736
BaEu__s3,97.47129283963663,14.129044835102686,3.356279581670457,1.5330140219380988,0.43249134234132897,1.4970349952364381
BaEu__s4,89.26805647,9.437737579438856,3.442252351030727,1.4508927986847069,0.7926932980287721,1.811805078008902
BaEu__s5,87.24857166940548,11.420015490545142,3.2377348594482345,1.6274252169262386,0.335834417,1.374867409196429
BaEu__s6,87.97925003417573,10.340543335615967,3.328189314979154,1.563618660470999,0.32477159795887567,1.3735638342821561
BaEu__s7,88.31509605560223,9.522948365193246,3.3020332601216356,1.5503086325257178,0.32990611025268207,1.3798479605612912
BaEu__s8,88.50986043141921,9.698681175,3.3195457180340933,1.567829994603852,0.3303584912050631,1.3754607029329464
BaEu__s9,88.49609344007722,9.942850509115344,3.3212876372260127,1.5615514374333022,0.33052515787172976,1.3754297503100437
BaEu__s10,88.06596876475253,9.735885623498952,3.321637637226013,1.5619018699128597,0.3274475561945809,1.3729028459379955
BaGd__s1,92.33896852944794,15.543602875288304,3.4932089451197625,1.647411295996079,1.618784484850732,1.2518830650945503
BaGd__s2,92.81856089245531,14.831474686745041,3.5346908703940425,1.6183858865135419,1.6301293134900317,1.2358811294078687
BaGd__s3,99.67505560958476,16.800231533771083,3.556774894940551,1.5665603546734832,1.7738190298831564,1.2975723159617134
BaGd__s4,92.27007074103766,15.096890053969428,3.6200019319775887,1.4836420795397671,2.2121719842129135,1.4888074298521325
BaGd__s5,92.19256039507549,15.555794162568914,3.4916193393849957,1.6394438235726374,1.658949650146652,1.2591471471144495
BaGd__s6,92.34717295594737,15.405690182001377,3.5431875958355925,1.6008362103459761,1.607336310887836,1.247210609300772
BaGd__s7,92.63671562261403,14.797440868684017,3.503185187,1.5799832395470201,1.620953353850356,1.239824959737014
BaGd__s8,92.69463351150291,14.93078867466609,3.519390197970854,1.6045915854585284,1.620953353850356,1.239824959737014
BaGd__s9,92.83573199635141,15.11429325,3.5296015616072176,1.5920692318044503,1.6232964511954886,1.2704496927794189
BaGd__s10,92.09206684483625,14.868622006054292,3.5337958208664775,1.5875951548305767,1.596038970530608,1.2501101992226356
BaTb__s1,92.47258137479577,14.469626751575824,3.2060937115755292,1.6876248077209266,1.3853257226648672,0.939892142
BaTb__s2,93.02288288883727,14.015048466191343,3.302585636849809,1.6422955787917513,1.4086708488178428,0.9302141007061936
BaTb__s3,100.75290398760052,16.06487664135025,3.3061057725074288,1.6008915700155706,1.582233082704615,1.0514709653153307
BaTb__s4,91.93706391373767,14.619434858628004,3.395974476211133,1.5172165932567938,2.039736477873671,1.330642576743182
BaTb__s5,92.36860600256857,14.80292129,3.1946041058407624,1.6943949073426876,1.4303769990718982,0.9701421529202758
BaTb__s6,92.58661318,14.567661907105958,3.289577514,1.6312855096916206,1.374595521765944,0.9437527872783117
BaTb__s7,92.85419162,13.984314723344035,3.2535963375596606,1.610663056153057,1.3923807027756019,0.9356924501257271
BaTb__s8,92.93379995232934,14.068691486714847,3.278051631093287,1.6330689683894721,1.3923807027756019,0.9356924501257271
BaTb__s9,93.12170828566268,14.227243657283331,3.276996328062985,1.6200995602182238,1.389507133454068,0.9378639611546405
BaTb__s10,92.47630828566267,14.112593045887852,3.283123920655577,1.6149565001674493,1.3623477047372394,0.9447139639623922
BaDy__s1,89.55551246337063,13.836642284379082,3.221224974201792,1.7042714001884267,1.4464810058704962,1.1316322085160868
BaDy__s2,89.90082434778252,13.380788644349176,3.297120232809405,1.6468799970834007,1.4719838000246606,1.122961235991029
BaDy__s3,97.99673524499235,16.53421991916902,3.3123070351336916,1.6142437446598195,1.6131361138044085,1.1983449329405567
BaDy__s4,89.90693085703403,13.509719235065054,3.399575738837395,1.5171134413929133,2.0953905703977216,1.444359668198219
BaDy__s5,89.21673635040271,14.11968397841898,3.2087909240225803,1.7139128405024209,1.4913582243065127,1.1532129617938103
BaDy__s6,89.59406117276127,13.753353555152627,3.301396958250955,1.6407850610314862,1.4351289439702555,1.1330759585534231
BaDy__s7,89.77352686879092,13.250947811255513,3.267789267,1.6173194517668006,1.4522619280102165,1.1294370311112631
BaDy__s8,89.79275530016348,13.424522403679216,3.277841782608439,1.6409400335361493,1.4522619280102165,1.1294370311112631
BaDy__s9,90.00707196683014,13.611696785110247,3.288230924,1.6280821458620611,1.4493883586886827,1.1313887931915143
BaDy__s10,89.56437196683015,13.459556645715047,3.294191849948506,1.623770344,1.4274144386298626,1.1393717183544223
BaHo__s1,91.3123829,16.05826307766938,3.200254974201792,1.7355545004139548,1.7819582464199633,1.450878325512267
BaHo__s2,91.70414415184885,15.657858110940403,3.282825232809405,1.6685336526263606,1.8061417076934159,1.440192540095879
BaHo__s3,99.70263868515843,17.427749054581522,3.2957259240225807,1.6417799538369744,1.9559076040724221,1.494969561819417
BaHo__s4,91.76752139250404,15.546485219411585,3.3907390721707285,1.5399291111058606,2.319750215093533,1.5948136405210445
BaHo__s5,91.11062202748492,16.318530001008074,3.195726479578136,1.7339012515626184,1.823183246419963,1.4568727134627404
BaHo__s6,91.26881110754655,16.035795281292568,3.2869136249176214,1.6698367720646263,1.7711872994170392,1.454352271239507
BaHo__s7,91.59069111730172,15.577374036154485,3.2509970446303678,1.6455180624673642,1.7850536167903337,1.449028087
BaHo__s8,91.60991954867426,15.723068507655794,3.2622495603862163,1.668250912031665,1.7850536167903337,1.449028087
BaHo__s9,91.84564454867426,15.836459038784206,3.2723275906892466,1.6559426942004978,1.7609300474687999,1.4358067180924061
BaHo__s10,91.21081121534093,15.668472645877527,3.2763885166151727,1.654671371,1.7581823178861702,1.4652111810092359
BaEr__s1,90.97579076728135,16.476057830923814,3.2084638630906808,1.7235651484146015,2.0023171968032614,1.553078237949964
BaEr__s2,91.34421868343928,16.100680876673074,3.2899007883649602,1.6589876590690815,2.014590356682202,1.5381934557488706
BaEr__s3,98.96014902907378,17.99833750877848,3.2982681462448027,1.6353040113915862,2.206740505139887,1.5783174848400507
BaEr__s4,90.99391547,16.087314138607983,3.391414627726284,1.5342193900260157,2.5163351440447257,1.622040362222796
BaEr__s5,90.79842989240866,16.684728697346586,3.2005020351336912,1.7263372198569695,2.0364894190254836,1.5509161800324878
BaEr__s6,90.91358563913697,16.438710965042393,3.287555847139844,1.6645826602252927,1.9913980174771049,1.5532060792045772
BaEr__s7,91.17967741,16.12712242796499,3.251672600185923,1.6402335109407322,1.9994597893958537,1.5462410101757054
BaEr__s8,91.27332741,16.15573733578378,3.262925115941772,1.6630340280950446,1.990811071447136,1.5607594288296849
BaEr__s9,91.56068574693134,16.23169713868157,3.2730031462448026,1.650682786923287,1.9900028867409867,1.5648128661038736
BaEr__s10,90.76781908026467,16.028966613474275,3.2770640721707287,1.6494057460948537,1.9660521941953941,1.5605581683109708
BaTm__s1,88.31094263430867,14.859084816357754,3.2446326618894794,1.7387386779530345,1.638926256,1.6834822247554697
BaTm__s2,88.59980110947278,14.30914728962327,3.326819587,1.6487799693247251,1.664502711406924,1.6747927483170446
BaTm__s3,96.53791483747655,17.364419173511248,3.3382591672658237,1.6418933209699513,1.8016715442490765,1.7381813807725612
BaTm__s4,89.65603689,14.09600150475809,3.4602612043028604,1.4912743921181177,2.185410222839139,1.817050831622851
BaTm__s5,87.77125476003015,15.125344892901197,3.2459541672658236,1.7333560889886774,1.6379504137994083,1.6934437957007256
BaTm__s6,88.11564108,14.582210059733821,3.3370713126053095,1.664943394811894,1.6368161833368882,1.6842892296957859
BaTm__s7,88.67882775746533,14.108710059745821,3.301374732318055,1.6417670354163285,1.6420216259206204,1.6821511102492268
BaTm__s8,88.60352452217121,14.21208754928207,3.311549470296126,1.6638006728005967,1.6420216259206204,1.6821511102492268
BaTm__s9,88.80516618883787,14.424108533799908,3.323105278376935,1.6519842674043688,1.6273480565990863,1.676082390950734
BaTm__s10,88.08092452,13.997683519510115,3.323866204,1.6551646917485883,1.5892477032295684,1.6801228133680224
BaYb__s1,95.62131115738606,14.209498651279514,3.656615190604528,1.5392187401123143,0.3036068574319999,1.175473219423135
BaYb__s2,95.70207641,13.904375180669055,3.7453846328446443,1.462622613325383,0.30322446324084734,1.1917248181868532
BaYb__s3,100.90115871320188,14.959824224361043,3.7284518145361525,1.4488862077370952,0.41503951591538724,1.303685942105589
BaYb__s4,96.95860291417837,13.358239842994962,3.7983612020005393,1.3350544181258253,0.727786553,1.637144474549169
BaYb__s5,94.71077452222418,15.062924064990263,3.6407013017156387,1.5619696588434964,0.2914997828917847,1.1778168092254664
BaYb__s6,95.15308426435767,14.557285844199184,3.7365907923024704,1.4759247883270958,0.2859128896455973,1.175416393759718
BaYb__s7,95.68697892864131,13.646761354984188,3.6921906315216355,1.454855788044005,0.2925140686060703,1.1777012794751205
BaYb__s8,95.66749069334719,13.892415433870442,3.7117632714126088,1.4708925899805776,0.2914997828917847,1.1778168092254664
BaYb__s9,95.67947251,13.990902330654384,3.7147024128267505,1.4655500985310743,0.291833116,1.1777554889680428
BaYb__s10,95.07983236001387,13.93706971,3.716745746160083,1.4668756737477489,0.29332495899241356,1.176896822383828
BaLu__s1,98.15527779777608,19.47406302447094,3.2928400056674967,1.6687309536923247,2.815110462511941,1.956602220776608
BaLu__s2,98.27841642211472,19.32312850937362,3.388050569509742,1.6065764257960866,2.814808610660089,1.950313054
BaLu__s3,104.96461387882441,18.63135976595082,3.393846511043841,1.5828806093390857,2.952959602,1.9208498239955003
BaLu__s4,97.25665819211854,19.343257961282042,3.5023429925253224,1.4639149507408664,3.1100625774447295,1.9372041797918946
BaLu__s5,97.79855109599637,19.808308725381764,3.2868115110438416,1.6685638580053674,2.8293293514008298,1.952571069797134
BaLu__s6,98.03174671114576,19.522319572343925,3.388693002021999,1.605374319193472,2.808171476157165,1.956510619236004
BaLu__s7,98.14459182,19.379687314145695,3.3523354767694733,1.5868161096442814,2.812141943993422,1.9434684691997457
BaLu__s8,98.26468348560678,19.34291655,3.377995147407477,1.6093954306436877,2.8036043371558153,1.9674639600873691
BaLu__s9,98.36967515227343,19.309147229226763,3.3761981777105077,1.593712091189531,2.7808430551045333,1.9572673656200619
BaLu__s10,97.78390015227345,19.163366717250124,3.378659103636433,1.598263437667215,2.758684799958414,1.9436799421556303
BAl__s1,23.55284871826851,5.655266693862211,2.0218152175577835,1.3597065456713326,1.691065151644065,1.4339690761835173
BAl__s2,23.60257691789069,5.926280195233363,1.940920634,1.4475682296768766,1.561221093260449,1.319601269846379
BAl__s3,24.265150535367983,6.516778517,2.1631409318434978,1.4782426471084622,1.527762373,1.335357744829699
BAl__s4,24.658548123629394,7.101534522333582,2.0644205747006406,1.3027722250672222,1.6404281616419287,1.4345105177708977
BAl__s5,23.736590608366882,5.840211089013308,2.0293350588276247,1.358448432127992,1.5571485442408413,1.3088578652555698
BAl__s6,23.855749513961285,5.9142243802772345,2.0505425985101637,1.3756496951466195,1.5530318775741745,1.3146488393652909
BAl__s7,23.759197275033547,5.844482126999501,2.030594265176831,1.388501300488925,1.5596929886852855,1.3108552423909687
BAl__s8,24.02342171947799,6.559906253062257,2.060125931843498,1.381191126168918,1.5256531729862786,1.3325630839744222
BAl__s9,23.756141719477988,5.869537304160308,2.0504425985101644,1.3763968113435487,1.5361564123306057,1.3104817445574148
BAl__s10,23.845197275033545,6.131862474119167,2.022534265176831,1.3758339244925082,1.5384477109075079,1.3245798150620092
BGa__s1,32.55929376724962,12.160966501617612,1.4502649631012339,1.1475023079603484,1.7933294961768267,2.004788813398742
BGa__s2,32.71288809656961,12.080412492266259,1.3739495558330637,1.1430808658760716,1.6733299918429474,1.9291067045511476
BGa__s3,33.61739878613195,12.192304620430692,1.5964124902524455,1.258848899,1.6292419560142204,1.9234649071405727
BGa__s4,33.60145258520716,12.080597132227345,1.5693341874879585,1.1961080620337734,1.6313678432291152,1.9397027561610949
BGa__s5,32.924967541014055,12.037398967087718,1.4796108256743337,1.153592817272451,1.6677614997794554,1.9306426802923853
BGa__s6,33.191639564823575,12.000542845318396,1.4907572145632222,1.1608165301796605,1.658783166446122,1.9283792097669727
BGa__s7,32.98063254101405,12.229069419084118,1.486963574212345,1.161608957270171,1.672144277557233,1.9197342056035522
BGa__s8,33.063389737983755,12.190235021511644,1.5257836034521113,1.1885312868348468,1.6531890795404243,1.936120797198154
BGa__s9,32.92041920768072,11.877113557070782,1.4929947145632223,1.159468647127608,1.649622879773982,1.9278794672793143
BGa__s10,33.09738365212517,12.237513865898709,1.4942370955156035,1.161292693581293,1.6387379703676905,1.9163955454573378
BIn__s1,41.23360328946057,13.148065982308994,1.4987863532151762,1.3616195407221667,2.027303659357178,2.5072317606006767
BIn__s2,41.590678269589546,13.350174755478472,1.4688567738746683,1.3374797265325011,1.9321578256582188,2.474612485500235
BIn__s3,42.78116158732479,14.190900428135238,1.631602625591536,1.4342476348615987,1.9162133683939588,2.4813963700794712
BIn__s4,42.828586787396226,14.45424126999958,1.5725369550986732,1.4034491377838028,1.9413217262974216,2.482631957617483
BIn__s5,41.73830895140773,13.254253580172552,1.5105521426888606,1.3531797357266178,1.912468795045974,2.481504535656983
BIn__s6,41.750117284741066,13.25020337,1.5365652379269557,1.3730937336578775,1.9303387780391714,2.4771623519591754
BIn__s7,41.86816831648709,13.409051189861858,1.5354819045936223,1.370643657489038,1.9250721113725047,2.4728327511812873
BIn__s8,41.87447561807439,13.385850955466838,1.575787460149178,1.3909524824913868,1.900805166043868,2.4873838740640863
BIn__s9,41.80212006251884,13.298059845922475,1.5359541268158445,1.3700533702446098,1.9011729358114757,2.4759702942758137
BIn__s10,41.799236657035436,13.268385685696613,1.5448492855460034,1.3701922622970153,1.8731115558169495,2.419948666536426
BTl__s1,46.22691147116564,12.969887086706148,1.7700346036366177,1.500134868865072,2.640375007643648,2.9756168592208003
BTl__s2,46.47706237304155,13.47010061233808,1.732385858879101,1.4625221857869788,2.6032156343689765,2.968443517873981
BTl__s3,47.79698600437767,14.43390496859465,1.9321702194881774,1.571727229328514,2.676747212,3.0097263873593483
BTl__s4,47.687371640810305,14.91028172205848,1.8563547982730408,1.4974559697351162,2.7159596986804853,3.0236512429507054
BTl__s5,46.39007091485062,13.547929808391531,1.7920691922124345,1.4976924725592198,2.5997299200832615,2.9701896459835804
BTl__s6,46.62965046827964,13.39538423139295,1.799835858879101,1.4993607348234799,2.5993270215325373,2.9718216702436333
BTl__s7,46.63695681748599,13.409690179227361,1.7981358588791014,1.4959737625987721,2.5935603548658706,2.9710870104391462
BTl__s8,46.61684570637488,13.404532939419964,1.8295158588791014,1.510027053007332,2.558006617745442,2.993203829319526
BTl__s9,46.578079039708214,13.399854112638115,1.8004658588791014,1.498722762793334,2.5737910096277754,2.975604573246373
BTl__s10,46.67965523,13.304927562833432,1.8087771287203713,1.4952211586740007,2.529279799310315,2.9145997589103696
BC__s1,16.535035413533837,6.525764651,2.2603930318238405,1.871226725217468,1.6082618621303153,2.2185040573626322
BC__s2,16.199982635756058,6.6467882485850085,1.6904767818238406,1.5041513008732403,1.3597063592304373,2.203517727428078
BC__s3,16.662328588137008,6.740950722483438,2.706469619125428,2.213680320201708,1.2477801158441941,2.375948581
BC__s4,16.764833270676693,6.780243821157825,2.357294142934952,1.7269306409928755,1.2364329665677976,2.374226074735181
BC__s5,16.54127430242272,6.598210880864121,2.271426365157174,1.8907823909221808,1.3531674703415486,2.2939413660370946
BC__s6,16.60146782094124,6.651345563417496,2.2650819207127295,1.8673132433223238,1.318328254655274,2.314337180698608
BC__s7,16.541957635756056,6.600412691884949,2.2592444603952693,1.8983476322968107,1.3323952481193264,2.313826475236816
BC__s8,16.793407635756058,7.187139766439837,2.282193031823841,1.898758650885863,1.3036385404900381,2.307146356
BC__s9,16.548024302422725,6.607920082202188,2.2797596984905075,1.8996503623801408,1.3249693221934002,2.313718726606353
BC__s10,16.831796524644947,6.521297761923215,2.266197476268285,1.8931597846820576,1.3051967244208027,2.3138027402636894
BSi__s1,26.215255989302975,9.357989837944025,1.5508110268386583,1.1231075123623129,1.2126069162253168,1.3437183621157711
BSi__s2,26.08030757660456,9.445838701344995,1.4652732490608806,1.0896503090720402,1.0967318661615704,1.255407594603829
BSi__s3,27.08640922653404,9.885244212001151,1.6659879965356281,1.307759294548838,1.043494568526575,1.2828049314618062
BSi__s4,27.409774823246806,9.93865761,1.5718956300132618,1.0649747677549606,1.1404180377437432,1.4151302177278862
BSi__s5,26.43047265596964,9.403731132579052,1.5666893601719918,1.1526522776534034,1.0640385811478832,1.267950659149886
BSi__s6,26.807101452265936,9.527180421,1.5671043601719918,1.1502980583102376,1.0756295407600929,1.2620513027388007
BSi__s7,26.468767100414084,9.431959941401505,1.5455776935053251,1.1515494968206086,1.083129540760093,1.2601216951240033
BSi__s8,26.773767100414087,9.795183250197523,1.5681476935053251,1.1568214670565922,1.0572605761826546,1.2718542681895957
BSi__s9,26.518874600414087,9.516993729801507,1.563797693505325,1.1472193712377459,1.0683166950613414,1.263105574410025
