Ion_rad_avg,BP_avg,MP_avg,Density_avg,At_wt_avg,Cov_rad_avg,Ion_Energy_avg,Elec_Aff_avg,At_vol_avg,Thermal_expn_avg,Sp_heat_cap_avg,Therm_cond_avg,Elec_cond_avg,Heat_fusion_avg,Heat_vap_avg,Electronegativity_avg,At_num_avg,Period_avg,Group_avg,Ox_state_avg,Ion_rad_diff,BP_diff,MP_diff,Density_diff,At_wt_diff,Cov_rad_diff,Ion_Energy_diff,Elec_Aff_diff,At_vol_diff,Thermal_expn_diff,Sp_heat_cap_diff,Therm_cond_diff,Elec_cond_diff,Heat_fusion_diff,Heat_vap_diff,Electronegativity_diff,At_num_diff,Period_diff,Group_diff,Ox_state_diff,structure_encoded
1.0550000000000002,2453.5,1516.0,5.65,156.43,1.605,557.5,50.0,19.475,4.8,0.185,12.0,1.1,11.075,210.815,1.1949999999999998,64.0,6.0,3.0,3.0,0.050000000000000044,773.0,338.0,5.800000000000001,12.139999999999986,0.030000000000000027,29.0,0.0,0.9499999999999993,9.6,0.03,2.6000000000000014,0.0,0.02999999999999936,38.370000000000005,0.050000000000000044,4,0,0,0,2
0.655,4350.5,2100.06,13.305,151.28,1.355,739.3,90.5,12.915,13.25,0.18,120.3,13.45,21.3,356.475,2.16,62.0,5.5,10.0,5.0,0.10999999999999999,2949.0,3189.88,11.990000000000002,65.14,0.10999999999999988,61.39999999999998,61.0,6.770000000000001,17.5,0.1,107.4,9.5,28.2,132.20999999999998,0.3999999999999999,24,1,8,2,2
0.495,2991.5,1246.75,2.2750000000000004,17.995,1.04,738.5,-97.5,7.5,17.200000000000003,1.36,218.5,31.35,11.205,293.9,1.59,8.5,2.5,7.5,2.5,0.09000000000000002,503.0,626.5,0.8500000000000001,17.97,0.2799999999999999,321.79999999999995,285.0,5.0,11.8,0.92,37.0,12.700000000000003,1.0100000000000016,6.199999999999989,0.040000000000000036,9,1,11,1,2
0.855,3308.0,1760.5,6.6850000000000005,73.8,1.385,676.35,55.5,13.195,12.350000000000001,0.37,53.95,8.2,17.174999999999997,385.4,1.565,33.5,4.5,6.5,2.5,0.33000000000000007,606.0,69.0,4.430000000000001,30.22,0.4700000000000002,120.70000000000005,111.0,13.21,2.0999999999999996,0.14,73.5,12.799999999999999,0.05000000000000071,15.800000000000011,0.69,11,1,7,1,2
1.48,1044.425,688.975,2.335,59.99,1.44,864.85,84.30000000000001,25.75,11.15,0.44,100.06,15.65,6.91,84.695,1.98,27.5,4.0,9.5,1.5,0.96,1425.15,846.05,1.57,39.82000000000001,0.6000000000000001,550.1000000000001,480.6,0.29999999999999716,22.3,0.42000000000000004,199.88,31.3,3.2399999999999993,139.95,1.96,15,0,15,1,2
0.8300000000000001,3443.0,1832.0,8.809999999999999,101.97,1.44,628.4,56.35,17.3,38.65,0.685,99.25,14.100000000000001,19.3,417.505,1.215,42.0,4.5,3.0,3.0,0.38,4574.0,2922.0,15.679999999999998,157.95999999999998,0.19999999999999996,265.2,7.299999999999997,12.799999999999999,64.7,1.0899999999999999,83.5,12.000000000000002,33.4,638.99,0.57,62,3,4,4,2
1.115,3738.0,1935.0,14.25,192.665,1.4100000000000001,675.15,45.0,14.05,18.099999999999998,0.135,51.8,6.85,20.134999999999998,449.545,1.77,77.0,6.0,9.0,3.0,0.9500000000000001,3984.0,2716.0,4.799999999999999,23.430000000000007,0.1399999999999999,171.70000000000005,30.0,6.299999999999999,23.599999999999998,0.010000000000000009,11.399999999999999,2.5,31.73,574.91,0.54,8,0,8,4,2
0.875,1664.5,997.9549999999999,6.83,147.4,1.5499999999999998,718.35,75.5,21.509999999999998,18.05,0.18,29.6,3.1500000000000004,13.764999999999999,97.985,1.575,60.5,5.5,9.0,3.0,0.22999999999999998,391.0,188.09000000000003,0.27999999999999936,51.27999999999999,0.30000000000000004,230.70000000000005,51.0,6.559999999999999,14.100000000000001,0.06,10.599999999999998,1.1,12.129999999999999,60.03,0.9499999999999997,19,1,12,0,2
0.585,2311.5,1241.0,1.795,16.655,1.1300000000000001,818.55,-235.0,9.485,18.05,1.42,178.0,23.7,10.33,212.3,1.44,8.0,2.5,2.0,2.0,0.26999999999999996,1863.0,638.0,0.1100000000000001,15.290000000000001,0.4600000000000001,161.69999999999993,10.0,8.97,13.5,0.8,44.0,2.6000000000000014,2.7600000000000016,169.4,0.26,8,1,0,0,2
0.91,2531.5,1587.3,9.14,116.19500000000001,1.365,670.7,84.15,12.600000000000001,14.25,0.275,208.9,31.0,14.97,245.75,1.575,49.0,5.0,7.0,2.5,0.3600000000000001,617.0,461.4000000000001,0.35999999999999943,105.47,0.3900000000000001,149.39999999999998,68.3,11.000000000000002,4.5,0.23,384.2,59.400000000000006,3.66,109.5,0.6499999999999999,40,2,8,1,2
0.8200000000000001,3044.5,1048.96,5.1899999999999995,79.315,1.44,597.4,14.5,15.8,15.5,0.33499999999999996,28.9,1.8,11.37,324.68,1.5150000000000001,35.0,4.5,8.0,3.0,0.4,1133.0,1492.08,1.4400000000000004,19.189999999999998,0.3600000000000001,37.200000000000045,29.0,8.0,8.399999999999999,0.07,23.400000000000002,0.0,11.559999999999999,137.24,0.5900000000000001,8,1,10,0,2
0.92,3191.0,1564.5,5.105,94.98,1.535,583.0,34.05,18.695,5.0,0.38,16.85,1.75,11.905,297.4,1.245,41.0,5.0,3.0,3.0,0.3400000000000001,164.0,499.0,4.2299999999999995,100.03999999999999,0.18999999999999995,96.0,31.9,7.390000000000001,10.0,0.37999999999999995,2.099999999999998,0.5,8.41,14.800000000000011,0.2300000000000002,40,2,0,0,2
1.2349999999999999,2811.5,1293.5,5.745,147.29000000000002,1.795,547.45,-1.0,29.57,9.3,0.22,14.5,1.7999999999999998,11.745000000000001,225.95499999999998,1.045,60.0,6.0,2.5,2.5,0.3699999999999999,1467.0,583.0,4.3100000000000005,19.919999999999987,0.3699999999999999,89.10000000000002,102.0,19.340000000000003,22.6,0.03999999999999998,7.799999999999999,1.9999999999999998,7.470000000000001,171.51,0.30999999999999994,8,0,1,1,2
1.22,2577.5,1335.5,5.385,123.275,1.75,556.75,-59.0,26.450000000000003,15.95,0.24,7.3149999999999995,2.95,9.5,215.95,1.075,51.5,5.5,2.5,2.5,0.08000000000000007,1845.0,587.0,5.69,71.31,0.31999999999999984,14.5,218.0,14.500000000000004,13.1,0.12,7.57,4.1,2.6000000000000014,158.1,0.25,27,1,1,1,2
0.595,3468.5,2184.795,6.005,110.49499999999999,1.115,894.85,116.15,12.940000000000001,7.2,0.415,4.785,0.485,58.0,447.0,2.285,44.5,4.0,14.5,3.5,0.87,3263.0,3280.41,7.49,196.97,0.69,383.10000000000014,12.299999999999997,16.72,12.4,0.59,6.17,0.8300000000000001,94.0,536.0,0.5299999999999998,77,4,1,1,2
0.985,2004.0,1170.63,8.725000000000001,138.67000000000002,1.495,724.35,25.0,15.899999999999999,20.3,0.2,56.5,7.8999999999999995,11.61,175.45499999999998,1.46,57.5,5.5,7.5,2.5,0.07000000000000006,1928.0,1152.74,0.15000000000000036,52.52000000000001,0.17000000000000015,286.70000000000005,50.0,5.6,21.0,0.06,80.6,13.6,11.079999999999998,151.17,0.45999999999999996,19,1,9,1,2
0.81,3227.44,1964.655,16.425,192.22,1.395,888.5,30.0,12.175,26.75,0.135,91.17,9.6,18.845,240.94,2.1799999999999997,77.0,6.0,9.0,4.0,0.42000000000000004,5195.12,3460.69,5.75,16.74000000000001,0.18999999999999995,237.0,60.0,5.290000000000001,44.5,0.010000000000000009,165.66,17.2,33.11,363.28,0.3599999999999999,6,0,6,4,2
1.3900000000000001,938.67,579.075,3.245,82.99,1.3,974.65,21.5,23.1,140.5,0.61,6.965,0.55,5.41,89.25999999999999,2.12,35.0,4.0,9.0,3.0,0.6399999999999999,1722.66,1031.85,3.99,137.96,1.1,855.3,57.0,11.599999999999998,199.0,0.8600000000000001,13.870000000000001,1.1,10.100000000000001,172.94,1.84,56,4,12,0,2
0.815,3612.5,1466.8899999999999,10.31,146.655,1.44,600.15,14.5,14.649999999999999,19.0,0.185,52.3,3.4,12.510000000000002,443.70500000000004,1.54,60.5,5.5,8.5,3.5,0.029999999999999916,2525.0,2074.2200000000003,6.000000000000001,63.670000000000016,0.0,83.70000000000005,29.0,2.0999999999999996,26.200000000000003,0.09,58.599999999999994,0.0,18.5,434.73,0.48,23,1,9,1,2
0.76,3204.0,1434.75,6.27,100.975,1.37,550.8,47.5,13.89,15.65,0.525,126.7,19.6,14.65,322.9,1.44,42.0,4.5,8.0,3.0,0.43999999999999995,928.0,1002.5,7.14,147.99,0.3800000000000001,53.60000000000002,5.0,7.780000000000001,14.900000000000002,0.75,220.6,36.2,7.900000000000002,64.19999999999999,0.3400000000000001,58,3,10,0,2
1.025,2734.0,1515.5,7.54,163.47,1.705,535.5,50.0,23.34,24.6,0.16499999999999998,15.149999999999999,1.3,14.530000000000001,265.365,1.2349999999999999,67.0,6.0,3.0,3.0,0.09000000000000008,1868.0,841.0,4.6,23.0,0.29000000000000004,23.0,0.0,11.119999999999997,32.8,0.03,2.4999999999999982,0.3999999999999999,8.14,179.27,0.07000000000000006,8,0,0,0,2
1.155,3157.5,1520.5,7.905,154.585,1.6099999999999999,555.5,50.0,19.65,8.350000000000001,0.18,16.35,1.35,14.015,267.36,1.185,63.5,6.0,3.0,3.0,0.27,379.0,453.0,1.790000000000001,20.689999999999998,0.05999999999999983,51.0,0.0,1.9000000000000021,2.9000000000000004,0.01999999999999999,0.3000000000000007,0.5,6.269999999999998,32.640000000000015,0.09000000000000008,7,0,0,0,2
1.275,2501.0,1168.0,4.775,115.93,1.775,539.75,-59.0,27.150000000000002,14.7,0.245,10.015,3.3,9.54,210.29000000000002,1.045,49.0,5.5,2.5,2.5,0.030000000000000027,1692.0,252.0,4.47,56.620000000000005,0.27,19.5,218.0,13.100000000000001,15.6,0.10999999999999999,12.97,3.4,2.6800000000000015,146.78,0.18999999999999995,22,1,1,1,2
1.22,2469.59,1446.085,12.905000000000001,113.83500000000001,1.13,1065.55,249.4,12.719999999999999,3.2,0.305,73.505,10.65,14.785,286.89000000000004,2.68,47.0,4.5,13.0,2.5,1.1800000000000002,4460.82,2547.83,19.39,156.76999999999998,0.28,371.0999999999999,198.8,8.36,6.4,0.35,146.99,21.3,23.15,553.38,0.96,60,3,8,3,2
0.35000000000000003,3920.0,2379.25,2.48,19.495,0.975,832.0,83.65,7.29,12.05,0.8049999999999999,119.35,18.885,57.85,502.9,2.08,9.5,2.5,13.5,3.5,0.38,2360.0,2891.5,0.4400000000000004,14.97,0.4099999999999999,508.80000000000007,77.3,5.42,22.1,0.19000000000000006,235.3,37.63,94.3,424.2,0.9399999999999997,7,1,1,1,2
1.115,1719.5,307.775,3.72,77.595,1.71,490.9,37.945,33.85,55.35,0.365,49.400000000000006,24.799999999999997,3.965,162.63,1.315,34.0,4.5,7.0,2.0,0.9900000000000001,1517.0,9.70999999999998,4.38,15.75,0.9000000000000001,175.79999999999995,17.89,44.099999999999994,71.3,0.010000000000000009,17.6,46.0,3.25,186.86,0.9900000000000001,6,1,12,2,2
0.675,4303.0,1899.06,11.979999999999999,149.82999999999998,1.375,734.8,90.5,13.600000000000001,14.15,0.185,62.05,8.399999999999999,21.6,513.685,1.73,61.5,5.5,9.5,4.5,0.06999999999999995,2854.0,2787.88,9.34,62.239999999999995,0.06999999999999984,52.39999999999998,61.0,5.4,15.7,0.09,9.099999999999994,0.5999999999999996,28.8,446.63,0.45999999999999996,23,1,9,1,2
0.855,3109.0,1722.5,7.205,98.5,1.4049999999999998,593.9,57.0,14.81,2.45,0.32,55.8,4.95,13.85,314.75,1.395,42.5,5.0,4.5,3.0,0.4700000000000001,328.0,815.0,0.02999999999999936,93.0,0.44999999999999996,117.79999999999995,14.0,15.16,4.9,0.26,75.80000000000001,5.9,12.3,49.5,0.53,37,2,3,0,2
0.7949999999999999,3367.5,1703.955,10.0,150.125,1.42,737.85,50.5,15.915,8.45,0.175,23.65,3.0,20.795,364.52000000000004,1.6749999999999998,61.5,5.5,9.5,3.5,0.06999999999999995,3015.0,1600.0900000000001,6.62,56.730000000000004,0.040000000000000036,191.70000000000005,101.0,4.630000000000001,5.1,0.06999999999999998,1.3000000000000007,0.7999999999999998,1.9300000000000033,593.1,0.7499999999999998,21,1,11,1,2
0.99,1438.5,569.425,9.2,160.695,1.435,785.5,55.0,17.2,22.1,0.175,52.335,7.8,8.535,139.435,1.855,65.5,5.5,13.5,2.5,0.08000000000000007,797.0,49.66999999999996,1.0999999999999996,96.57,0.050000000000000044,164.4000000000001,110.0,8.200000000000001,17.4,0.11000000000000001,88.92999999999999,13.799999999999999,4.93,79.13,0.33000000000000007,35,1,3,1,2
0.975,2090.0,1198.13,8.86,139.83499999999998,1.49,728.35,25.0,15.75,20.1,0.2,55.55,7.949999999999999,11.61,196.375,1.4649999999999999,58.0,5.5,7.5,2.5,0.050000000000000044,2100.0,1207.74,0.41999999999999993,54.849999999999994,0.16000000000000014,278.70000000000005,50.0,5.299999999999999,21.4,0.06,82.5,13.5,11.079999999999998,193.01,0.44999999999999996,20,1,9,1,2
0.85,4126.5,1774.0,9.135,119.06,1.46,614.9,60.0,14.585,6.6,0.215,31.0,0.7,16.1,407.9,1.51,50.5,5.5,5.0,5.0,0.5799999999999998,823.0,1406.0,4.73,42.120000000000005,0.3799999999999999,174.20000000000005,20.0,12.170000000000002,2.8,0.04999999999999999,39.2,1.4,13.8,188.2,0.7799999999999998,15,1,4,4,2
0.78,3630.5,1979.0,5.29,69.925,1.42,633.0,25.0,14.29,9.850000000000001,0.395,23.95,2.9,19.975,420.0,1.4249999999999998,31.0,4.5,4.0,4.0,0.48,39.0,368.0,1.6400000000000006,37.97,0.40000000000000013,34.0,50.0,11.020000000000001,2.9000000000000004,0.19,13.5,2.2,5.650000000000002,53.39999999999998,0.4099999999999999,16,1,2,2,2
1.17,1673.09,691.835,4.265000000000001,54.03,1.105,1006.5999999999999,234.4,15.25,2.85,0.4,29.955,0.0,17.505,172.25,2.585,24.5,3.5,15.5,2.5,1.28,2867.82,1039.33,2.1100000000000003,37.16,0.22999999999999998,488.9999999999999,228.8,3.299999999999999,5.7,0.15999999999999998,59.89,0.0,28.59,324.1,1.1500000000000004,15,1,3,3,2
0.865,3976.5,2555.5,12.985,174.94,1.4500000000000002,678.5,55.0,14.5,9.15,0.15000000000000002,37.15,4.7,26.4,464.0,1.375,71.0,6.0,4.0,4.0,0.45000000000000007,3507.0,1475.0,7.329999999999998,12.019999999999982,0.21999999999999997,165.0,10.0,7.200000000000001,5.7,0.01999999999999999,40.7,6.8,19.2,546.0,0.25,4,0,2,2,2
1.025,2651.0,1348.5,4.7250000000000005,98.66499999999999,1.675,590.9,-53.0,22.9,10.15,0.445,105.3,16.05,12.004999999999999,233.19,1.1,42.0,5.0,2.5,2.5,0.050000000000000044,1788.0,473.0,6.3500000000000005,117.17,0.1299999999999999,2.2000000000000455,206.0,6.0,24.3,0.41000000000000003,189.4,30.5,6.950000000000001,157.04,0.19999999999999996,44,2,1,1,2
0.8799999999999999,3096.5,686.96,6.34,104.92,1.455,553.3,39.5,16.235,12.45,0.28,26.0,1.6,7.395,284.93,1.465,44.5,5.0,8.0,3.0,0.5199999999999999,1237.0,768.0799999999999,0.8599999999999994,70.4,0.3899999999999999,51.0,21.0,8.870000000000001,14.5,0.18,29.200000000000003,0.40000000000000013,3.6099999999999994,57.74000000000001,0.69,27,2,10,0,2
1.22,1353.94,618.155,8.57,168.96,1.7349999999999999,754.95,-26.0,27.03,34.8,0.17,13.37,1.9,5.15,99.75,1.445,68.0,6.0,7.0,2.0,0.3999999999999999,1448.12,767.69,9.96,63.25999999999999,0.49,504.1,52.0,24.42,28.4,0.06,10.059999999999999,1.7999999999999998,5.72,80.89999999999999,1.1099999999999999,24,0,10,0,2
0.935,3259.5,1336.295,8.129999999999999,150.1,1.455,681.65,80.0,17.7,9.55,0.2,15.285,1.5999999999999999,16.0,384.75,1.675,61.5,5.5,9.5,3.5,0.19000000000000006,2845.0,1583.4099999999999,3.24,117.75999999999999,0.010000000000000009,43.299999999999955,60.0,7.200000000000001,7.7,0.16000000000000003,14.829999999999998,1.4,10.0,411.5,0.69,43,1,11,1,2
0.69,3020.0,1531.85,6.449999999999999,54.004999999999995,1.24,615.6,84.9,10.7,26.2,1.9100000000000001,100.85,13.3,14.26,357.435,1.59,23.5,3.5,4.5,2.0,0.14,2810.0,2156.3,11.84,94.13,0.020000000000000018,190.79999999999995,50.2,4.799999999999999,39.6,3.34,32.3,3.200000000000001,22.52,420.66999999999996,1.2200000000000002,41,3,7,2,2
1.3,1785.925,1045.475,7.5600000000000005,93.16,1.21,972.45,192.3,17.25,5.9,0.235,35.96,5.0,11.014999999999999,204.01000000000002,2.58,40.5,4.5,13.5,1.5,1.3199999999999998,2908.15,1559.05,8.879999999999999,26.519999999999996,0.14000000000000012,334.9000000000001,264.6,16.700000000000003,11.8,0.009999999999999981,71.67999999999999,10.0,11.45,378.58,0.7599999999999998,11,1,7,1,2
0.655,3171.0,1856.0,2.545,80.58500000000001,1.22,671.8,38.5,12.274999999999999,2.35,0.615,20.15,0.55,16.845,349.71500000000003,1.605,33.5,4.0,8.0,3.0,0.8500000000000001,2208.0,1018.0,0.41000000000000014,139.55,0.8000000000000002,257.6,23.0,15.35,4.7,0.8300000000000001,13.7,1.1,11.510000000000002,316.17,0.8700000000000001,57,4,10,0,2
0.73,4487.5,2273.05,17.38,186.78500000000003,1.37,756.0,102.65,11.35,7.3500000000000005,0.135,47.3,6.4,20.71,585.76,1.79,75.0,6.0,7.0,4.0,0.19999999999999996,775.0,461.9000000000001,8.139999999999999,16.590000000000003,0.1399999999999999,228.0,205.3,4.5,2.9000000000000004,0.010000000000000009,48.599999999999994,6.0,2.1000000000000014,150.62000000000006,0.9799999999999998,6,0,6,0,2
1.26,1054.0,327.09999999999997,6.5249999999999995,113.1,1.095,1198.25,219.0,15.385000000000002,914.4,0.475,17.665,8.4,2.5149999999999997,90.58500000000001,3.1550000000000002,45.5,4.0,15.5,1.5,0.14000000000000012,1938.0,547.1,9.65,188.2,0.75,965.5,218.0,5.570000000000002,1771.2,0.69,35.269999999999996,7.2,4.51,174.63,1.65,73,4,3,1,2
1.21,2696.0,1116.5,4.345000000000001,113.265,1.58,543.8,-59.0,27.215000000000003,13.85,0.245,8.515,3.45,9.75,268.235,1.025,47.5,5.5,2.5,2.5,0.10000000000000009,2082.0,149.0,3.6100000000000003,51.28999999999999,0.6599999999999999,11.399999999999977,218.0,12.970000000000002,17.3,0.10999999999999999,9.97,3.1,3.1000000000000014,262.66999999999996,0.15000000000000013,19,1,1,1,2
1.005,1049.44,663.155,10.26,186.815,1.595,805.0,25.0,19.805,37.05,0.14500000000000002,21.619999999999997,2.35,4.995,93.65,1.55,75.0,6.0,7.5,2.5,0.030000000000000027,839.12,857.69,6.580000000000001,27.55000000000001,0.20999999999999996,404.0,50.0,9.969999999999999,23.9,0.009999999999999981,26.56,2.7,5.41,68.7,0.8999999999999999,10,0,9,1,2
0.725,2500.0,1336.0,1.7000000000000002,24.544999999999998,1.32,744.5999999999999,-198.0,15.45,16.8,1.235,200.0,28.15,10.120000000000001,225.83499999999998,1.2850000000000001,12.0,3.0,2.0,2.0,0.55,1486.0,448.0,0.30000000000000004,31.07,0.84,309.6,84.0,20.9,11.0,1.17,0.0,6.300000000000001,3.1800000000000015,142.33,0.5700000000000001,16,2,0,0,2
1.3050000000000002,2357.0,1162.0,10.325,184.655,1.53,585.15,40.0,17.95,19.85,0.15000000000000002,31.15,3.3499999999999996,10.709999999999999,206.565,1.635,74.0,6.0,8.0,2.0,0.5700000000000001,1222.0,1170.0,3.049999999999999,39.44999999999999,0.10000000000000009,8.299999999999955,20.0,1.5,20.099999999999998,0.04000000000000001,29.900000000000002,4.5,12.879999999999999,88.94999999999999,0.81,14,0,10,2,2
1.345,2266.5,982.9,4.545,99.015,1.81,491.4,49.18,32.33,45.7,0.47,56.8,8.649999999999999,6.565,185.95,1.01,42.0,5.0,2.0,2.0,0.33000000000000007,2467.0,1292.2,7.37,119.83000000000001,0.4399999999999997,145.2,1.6400000000000006,26.26,72.6,0.5800000000000001,91.4,15.499999999999998,8.47,218.1,0.38,46,2,2,2,2
1.645,1865.25,850.85,6.074999999999999,135.95,1.48,771.7,172.65,24.064999999999998,43.5,0.165,9.174999999999999,1.0,7.73,155.45,1.895,57.0,5.5,10.0,2.0,1.11,2815.5,928.3,2.29,18.099999999999994,0.2999999999999998,473.4,245.3,3.349999999999998,87.0,0.04999999999999999,17.45,2.0,0.05999999999999961,269.1,1.5300000000000002,8,1,14,2,2
1.3650000000000002,3163.75,1920.85,12.965,156.555,1.3050000000000002,884.2,154.65,17.294999999999998,46.6,0.14,24.175,2.9,20.404999999999998,364.0,2.2800000000000002,64.0,5.5,12.0,4.0,1.6700000000000002,5412.5,3068.3,16.07,59.31,0.050000000000000044,248.39999999999998,281.3,16.89,80.8,0.0,47.449999999999996,5.8,25.29,686.2,0.7600000000000002,22,1,10,6,2
0.8250000000000001,3380.5,2147.5,10.41,133.465,1.415,649.0,60.0,13.3,10.0,0.2,33.7,0.65,19.9,346.5,1.575,56.0,5.5,5.0,5.0,0.53,2315.0,659.0,2.1799999999999997,70.93,0.29000000000000004,106.0,20.0,9.600000000000001,4.0,0.07999999999999999,33.8,1.3,6.199999999999999,311.0,0.6499999999999999,26,1,4,4,2
1.3900000000000001,666.75,738.35,5.355,100.91,1.2650000000000001,977.7,186.15,19.419999999999998,51.2,0.23500000000000001,25.225,1.9,17.73,26.65,2.41,43.0,4.5,16.0,2.0,1.62,418.5,703.3,0.8500000000000005,51.980000000000004,0.13000000000000012,61.39999999999998,218.3,12.639999999999999,71.6,0.19,49.55,3.8,19.939999999999998,11.5,0.5,20,1,2,2,2
1.045,850.0,253.625,1.115,12.97,0.975,1100.6,193.9,12.85,923.0,2.2,42.365,11.85,1.63,75.185,2.48,6.0,2.0,9.0,1.0,0.5700000000000001,1530.0,400.15,1.17,12.059999999999999,0.51,1160.8,268.2,0.5,1754.0,2.7600000000000002,84.67,0.3000000000000007,2.74,143.82999999999998,3.0,6,0,16,0,2
1.2850000000000001,927.09,312.935,1.87,21.195,1.1099999999999999,885.65,204.3,15.0,23.0,2.0300000000000002,42.355000000000004,5.85,3.105,78.64999999999999,2.0700000000000003,10.0,2.5,9.0,1.0,1.05,1375.82,281.53,2.6799999999999997,28.51,0.24,730.8999999999999,289.0,3.799999999999999,46.0,3.1,84.69,11.7,0.20999999999999996,136.9,2.18,14,1,16,0,2
1.3599999999999999,973.425,359.825,1.8250000000000002,43.42,1.185,830.0500000000001,192.20000000000002,19.35,23.0,1.905,42.410000000000004,5.85,4.145,80.91,1.97,19.0,3.0,9.0,1.0,1.2,1283.15,187.75,2.59,72.96000000000001,0.09000000000000008,619.7,264.8,12.500000000000002,46.0,3.35,84.58,11.7,2.29,132.38,1.98,32,2,16,0,2
1.48,1036.25,420.2,2.73,66.92,1.28,764.3,177.55,19.419999999999998,66.5,1.86,42.575,5.85,5.38,84.0,1.82,28.0,3.5,9.0,1.0,1.4400000000000002,1157.5,67.0,4.3999999999999995,119.96000000000001,0.10000000000000009,488.19999999999993,235.5,12.639999999999999,41.0,3.44,84.25,11.7,4.76,126.19999999999999,1.6800000000000002,50,3,16,0,2
1.175,620.5,212.275,1.335,20.994999999999997,1.13,1088.4,190.35,18.15,935.5,1.025,70.515,16.05,1.4300000000000002,50.64,2.455,10.0,2.5,9.0,1.0,0.31000000000000005,1071.0,317.45,0.73,3.9899999999999984,0.8200000000000001,1185.2,275.3,11.1,1729.0,0.41000000000000003,140.97,8.100000000000001,2.34,94.74000000000001,3.05,2,1,16,0,2
1.415,697.59,271.585,2.09,29.22,1.2650000000000001,873.4499999999999,200.75,20.299999999999997,35.5,0.855,70.505,10.05,2.9050000000000002,54.105000000000004,2.045,14.0,3.0,9.0,1.0,0.79,916.8199999999999,198.83,2.24,12.460000000000004,0.55,755.3,296.1,6.800000000000001,71.0,0.75,140.99,20.1,0.6099999999999999,87.81,2.23,6,0,16,0,2
1.49,743.925,318.475,2.045,51.445,1.3399999999999999,817.85,188.65,24.65,35.5,0.73,70.56,10.05,3.9450000000000003,56.365,1.945,23.0,3.5,9.0,1.0,0.94,824.15,105.05000000000001,2.1500000000000004,56.91000000000001,0.40000000000000013,644.1000000000001,271.90000000000003,1.9000000000000021,71.0,1.0,140.88,20.1,2.69,83.29,2.03,24,1,16,0,2
1.61,806.75,378.85,2.9499999999999997,74.94500000000001,1.435,752.1,174.0,24.72,79.0,0.685,70.725,10.05,5.18,59.455,1.7950000000000002,32.0,4.0,9.0,1.0,1.1800000000000002,698.5,15.699999999999989,3.96,103.91000000000001,0.20999999999999996,512.5999999999999,242.60000000000002,2.039999999999999,16.0,1.0899999999999999,140.55,20.1,5.16,77.11000000000001,1.73,42,2,16,0,2
1.42,559.0,195.175,1.28,29.05,1.375,1049.9,188.18,29.03,941.0,0.79,51.265,14.2,1.295,40.085,2.4,14.0,3.0,9.0,1.0,0.17999999999999994,948.0,283.25,0.84,20.1,1.3099999999999998,1262.2,279.64,32.86,1718.0,0.05999999999999994,102.47,4.399999999999999,2.0700000000000003,73.63000000000001,3.16,10,2,16,0,2
1.6600000000000001,636.09,254.485,2.035,37.275000000000006,1.5099999999999998,834.9499999999999,198.58,31.18,41.0,0.62,51.255,8.2,2.77,43.550000000000004,1.99,18.0,3.5,9.0,1.0,0.30000000000000004,793.8199999999999,164.63000000000002,2.35,3.6499999999999986,1.0399999999999998,832.3,300.44,28.560000000000002,82.0,0.28,102.49,16.4,0.8799999999999999,66.7,2.3400000000000003,2,1,16,0,2
1.7349999999999999,682.425,301.375,1.99,59.5,1.585,779.35,186.48000000000002,35.53,41.0,0.495,51.31,8.2,3.81,45.81,1.89,27.0,4.0,9.0,1.0,0.44999999999999996,701.15,70.85000000000002,2.2600000000000002,40.800000000000004,0.8899999999999999,721.1000000000001,276.24,19.86,82.0,0.53,102.38,16.4,2.96,62.18000000000001,2.14,16,0,16,0,2
1.855,745.25,361.75,2.895,83.0,1.68,713.6,171.83,35.6,84.5,0.45,51.475,8.2,5.045,48.900000000000006,1.74,36.0,4.5,9.0,1.0,0.6900000000000002,575.5,49.89999999999998,4.069999999999999,87.80000000000001,0.6999999999999997,589.5999999999999,246.94,19.720000000000002,5.0,0.62,102.05,16.4,5.43,56.00000000000001,1.8400000000000003,34,1,16,0,2
1.4700000000000002,523.0,183.09,1.615,52.235,1.44,1042.0,187.445,34.25,945.5,0.59,29.115000000000002,29.9,1.2999999999999998,36.235,2.4,23.0,3.5,9.0,1.0,0.28,876.0,259.08,0.16999999999999993,66.47,1.4400000000000002,1278.0,281.11,43.3,1709.0,0.45999999999999996,58.17,35.8,2.08,65.93,3.16,28,3,16,0,2
1.71,600.09,242.39999999999998,2.37,60.46,1.5750000000000002,827.05,197.845,36.4,45.5,0.42,29.105,23.9,2.775,39.7,1.99,27.0,4.0,9.0,1.0,0.19999999999999996,721.8199999999999,140.46,1.68,50.019999999999996,1.1700000000000002,848.0999999999999,301.91,39.0,91.0,0.12,58.190000000000005,47.8,0.8700000000000001,59.0,2.3400000000000003,20,2,16,0,2
1.7850000000000001,646.425,289.28999999999996,2.325,82.685,1.65,771.45,185.745,40.75,45.5,0.295,29.16,23.9,3.815,41.96,1.89,36.0,4.5,9.0,1.0,0.34999999999999987,629.15,46.68000000000001,1.59,5.569999999999993,1.0200000000000002,736.9000000000001,277.71000000000004,30.299999999999997,91.0,0.12999999999999998,58.080000000000005,47.8,2.95,54.480000000000004,2.14,2,1,16,0,2
