Ion_rad_avg,BP_avg,MP_avg,Density_avg,At_wt_avg,Cov_rad_avg,Ion_Energy_avg,Elec_Aff_avg,At_vol_avg,Thermal_expn_avg,Sp_heat_cap_avg,Therm_cond_avg,Elec_cond_avg,Heat_fusion_avg,Heat_vap_avg,Electronegativity_avg,At_num_avg,Period_avg,Group_avg,Ox_state_avg,Ion_rad_diff,BP_diff,MP_diff,Density_diff,At_wt_diff,Cov_rad_diff,Ion_Energy_diff,Elec_Aff_diff,At_vol_diff,Thermal_expn_diff,Sp_heat_cap_diff,Therm_cond_diff,Elec_cond_diff,Heat_fusion_diff,Heat_vap_diff,Electronegativity_diff,At_num_diff,Period_diff,Group_diff,Ox_state_diff,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
0.54,3195.0,1548.25,4.405,38.96,1.2,613.8,47.5,9.39,15.75,0.695,133.85,20.85,16.75,368.75,1.62,18.0,3.5,9.0,4.0,0.0,455.0,614.75,1.705,11.98,0.02,36.2,2.5,0.61,7.35,0.205,103.15,16.85,6.05,77.95,0.01,5.0,0.5,4.0,1.0,False,False,False,True,False,False,False,False,False,False
0.58,3297.5,2146.5,6.65,51.47,1.2,651.4,57.0,8.005,6.65,0.47,62.2,5.95,21.4,393.1,1.645,23.5,4.0,5.5,4.0,0.04,352.5,16.5,0.54,0.53,0.02,1.4,7.0,0.775,1.75,0.02,31.5,1.95,1.4,53.6,0.015,0.5,0.0,0.5,1.0,False,False,False,True,False,False,False,False,False,False
0.975,1941.5,752.28,9.02,164.48,1.435,774.6,105.5,18.2,19.9,0.17,29.8,3.7,12.3,122.935,2.19,66.5,5.5,14.5,2.5,0.215,81.5,151.63,2.33,42.72,0.035,59.1,4.5,0.03,8.9,0.04,5.5,1.1,7.53,54.965,0.14,15.5,0.5,0.5,0.5,False,False,False,True,False,False,False,False,False,False
1.4,1492.0,456.64,6.44,146.335,1.815,559.25,78.445,37.035,59.9,0.245,46.75,26.3,3.555,123.55,1.575,59.5,5.5,7.5,1.5,0.21,531.0,144.01,4.91,60.865,0.345,156.25,31.555,18.865,31.1,0.115,11.45,21.5,1.215,54.35,0.755,22.5,0.5,6.5,0.5,False,False,False,True,False,False,False,False,False,False
0.895,2227.5,1069.35,4.54,84.72,1.41,546.1,54.9,16.05,27.8,1.875,47.7,6.4,7.03,188.55,1.1,34.5,4.0,2.0,2.0,0.135,612.5,615.65,4.01,77.78,0.18,25.9,4.9,2.95,18.2,1.705,37.0,5.3,4.03,41.45,0.12,31.5,2.0,1.0,1.0,False,False,False,True,False,False,False,False,False,False
1.415,2578.75,1553.35,13.765,159.56,1.3,944.2,222.65,17.14,46.7,0.135,73.725,10.65,17.06,292.24,2.43,65.0,5.5,13.0,2.5,0.785,2121.25,1166.65,8.835,32.66,0.03,64.2,72.65,8.6,40.3,0.005,73.275,10.65,9.3,271.34,0.23,12.0,0.5,4.0,1.5,False,False,False,True,False,False,False,False,False,False
0.89,3467.5,1748.325,10.785,151.57,1.385,700.2,103.0,13.785,16.8,0.19,86.65,11.05,20.385,384.15,2.245,62.0,5.5,10.0,4.0,0.3,1444.5,1147.675,0.565,55.63,0.085,15.3,7.0,4.385,12.0,0.06,51.35,6.25,15.615,206.25,0.085,20.0,0.5,4.0,2.0,False,False,False,True,False,False,False,False,False,False
1.005,2752.5,1240.295,9.795,191.975,1.51,613.65,80.0,19.54,10.8,0.135,12.135,1.2,14.8,267.0,1.645,77.0,6.0,9.0,3.0,0.025,915.5,695.705,0.045,17.005,0.05,89.65,30.0,1.76,2.6,0.015,4.265,0.3,3.8,88.0,0.375,6.0,0.0,6.0,0.0,False,False,False,True,False,False,False,False,False,False
0.75,2184.0,967.11,5.78,100.105,1.29,815.65,155.075,17.05,12.25,0.26,31.125,0.0,24.645,192.465,2.055,42.0,4.5,15.0,4.0,0.22,923.0,244.39,0.46,27.495,0.07,53.55,35.075,3.45,6.55,0.06,28.775,0.0,7.155,141.835,0.045,10.0,0.5,1.0,0.0,False,False,False,True,False,False,False,False,False,False
1.25,2072.5,1174.5,3.17,143.845,1.8,522.95,-1.0,29.595,10.3,0.2,15.85,1.95,9.55,165.915,1.03,59.0,6.0,2.5,2.5,0.17,5.5,172.5,0.42,6.515,0.18,20.05,51.0,9.645,10.3,0.0,2.55,0.85,1.54,25.715,0.14,3.0,0.0,0.5,0.5,False,False,False,True,False,False,False,False,False,False
0.76,2142.0,1265.36,7.055,91.725,1.265,814.25,107.075,13.8,15.3,0.325,41.275,5.6,15.645,200.065,1.965,39.0,4.5,12.0,3.5,0.21,881.0,542.64,0.815,35.875,0.095,54.95,83.075,6.7,3.5,0.125,38.925,5.6,1.845,149.435,0.135,13.0,0.5,4.0,0.5,False,False,False,True,False,False,False,False,False,False
1.02,2552.595,1398.4,5.0,54.455,1.035,988.95,118.55,12.435,393.65,0.595,26.985,3.3,13.56,346.755,2.52,24.5,3.5,10.5,3.5,0.38,2462.405,1343.6,3.57,38.455,0.305,324.95,22.55,1.565,386.35,0.325,26.715,3.3,13.34,343.345,0.92,16.5,1.5,5.5,1.5,False,False,False,True,False,False,False,False,False,False
0.85,2050.5,1039.66,7.6,95.53,1.265,807.3,154.225,13.8,17.65,0.295,201.675,30.35,15.315,175.565,2.0,40.5,4.5,13.5,3.0,0.12,789.5,316.94,1.36,32.07,0.095,61.9,35.925,6.7,1.15,0.095,199.325,30.35,2.175,124.935,0.1,11.5,0.5,2.5,1.0,False,False,False,True,False,False,False,False,False,False
1.09,3665.0,1394.5,7.335,149.08,1.63,557.5,50.0,20.35,1.7,0.215,11.55,1.15,12.76,322.17,1.165,61.5,6.0,3.0,3.0,0.04,120.0,190.5,0.565,8.17,0.02,34.5,0.0,0.45,3.7,0.025,0.95,0.35,2.72,10.46,0.035,2.5,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False
0.655,2975.0,1928.0,8.045,55.345,1.165,694.75,87.5,6.91,9.15,0.445,92.2,11.25,18.6,358.5,1.785,26.0,4.0,8.0,2.5,0.035,30.0,202.0,0.855,3.345,0.015,41.95,23.5,0.32,4.25,0.005,1.5,3.35,1.4,19.0,0.125,2.0,0.0,2.0,0.5,False,False,False,True,False,False,False,False,False,False
0.645,4415.0,2710.5,14.1,121.27,1.225,753.35,85.5,8.06,8.95,0.285,132.35,16.4,26.3,400.04,2.135,51.0,5.0,8.0,4.0,0.045,1410.0,984.5,5.2,62.58,0.075,16.65,25.5,1.47,4.45,0.155,41.65,1.8,9.1,22.54,0.225,23.0,1.0,2.0,2.0,False,False,False,True,False,False,False,False,False,False
0.395,5200.0,3562.5,12.43,101.105,1.015,963.2,116.15,6.535,3.05,0.42,44.65,6.185,67.145,671.3,2.375,41.0,4.0,11.0,4.0,0.235,100.0,262.5,10.17,89.095,0.245,123.2,6.15,1.955,2.05,0.29,42.95,6.115,37.855,43.7,0.175,35.0,2.0,3.0,0.0,False,False,False,True,False,False,False,False,False,False
1.355,1608.67,932.575,5.16,90.635,1.16,995.65,21.5,17.85,124.7,0.605,7.165,0.6,8.755,147.835,2.14,37.5,4.0,9.0,3.0,0.355,1531.33,869.425,3.91,76.625,0.41,406.65,28.5,0.55,115.3,0.435,7.135,0.6,8.395,145.045,0.9,30.5,2.0,6.0,0.0,False,False,False,True,False,False,False,False,False,False
1.05,1611.5,859.0,1.86,86.675,1.58,519.4,51.35,21.825,35.5,0.715,77.15,10.6,6.845,144.82,1.05,36.5,4.5,2.0,2.0,0.03,455.5,488.0,0.89,63.685,0.04,23.6,1.35,1.875,35.5,0.515,63.85,9.5,4.245,46.81,0.12,25.5,1.5,1.0,1.0,False,False,False,True,False,False,False,False,False,False
1.07,3166.5,1818.4,11.73,114.65,1.645,629.4,79.18,26.975,43.55,0.445,95.05,14.35,15.81,352.25,1.51,47.5,5.0,4.5,2.5,0.44,2133.5,1481.6,10.87,75.55,0.385,210.6,30.82,18.485,38.45,0.315,7.45,2.05,13.48,275.35,0.69,28.5,1.0,3.5,1.5,False,False,False,True,False,False,False,False,False,False
1.08,2011.5,1456.5,7.28,160.45,1.705,571.5,50.0,23.5,26.5,0.17,15.35,1.2,13.63,183.365,1.225,66.0,6.0,3.0,3.0,0.01,211.5,361.5,2.04,8.48,0.145,24.5,0.0,5.4,14.5,0.01,1.45,0.1,3.17,7.635,0.025,3.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False
1.19,2979.5,1521.77,5.22,112.91,1.845,519.85,70.745,40.97,53.65,0.255,44.8,5.95,14.495,378.92,1.195,48.0,5.5,3.0,3.0,0.55,2035.5,1220.23,3.35,20.0,0.505,144.15,25.255,30.1,46.35,0.015,8.9,0.65,12.405,311.18,0.405,7.0,0.5,2.0,2.0,False,False,False,True,False,False,False,False,False,False
1.105,2668.5,1086.795,8.99,183.955,1.525,633.65,80.0,20.25,11.4,0.15,9.485,0.9,10.9,237.0,1.61,74.0,6.0,9.0,3.0,0.075,831.5,542.205,0.76,25.025,0.065,69.65,30.0,1.05,2.0,0.03,1.615,0.0,0.1,58.0,0.41,9.0,0.0,6.0,0.0,False,False,False,True,False,False,False,False,False,False
0.915,2631.5,1212.825,11.675,156.81,1.375,760.25,85.0,13.535,20.3,0.185,53.55,7.4,10.755,285.6,2.265,64.0,5.5,12.0,2.0,0.275,608.5,612.175,0.325,50.39,0.095,44.75,25.0,4.635,8.5,0.055,18.25,2.6,5.985,107.7,0.065,18.0,0.5,2.0,0.0,False,False,False,True,False,False,False,False,False,False
1.37,2373.0,758.315,4.15,113.19,1.905,463.0,48.445,38.35,48.2,0.275,35.35,24.65,6.19,200.915,0.975,48.0,5.5,2.0,2.0,0.24,1412.0,445.685,2.62,27.72,0.255,60.0,1.555,17.55,42.8,0.085,22.85,23.15,3.85,131.715,0.155,11.0,0.5,1.0,1.0,False,False,False,True,False,False,False,False,False,False
1.42,1038.09,358.38,6.48,122.215,1.225,977.2,229.4,19.1,6.7,0.3,3.94,0.45,7.105,94.6,2.59,50.0,4.5,16.0,2.0,0.39,798.91,186.21,3.27,86.765,0.235,273.9,119.4,2.2,6.7,0.18,3.93,0.45,3.895,84.4,0.57,33.0,1.5,1.0,1.0,False,False,False,True,False,False,False,False,False,False
1.0,397.58,227.675,1.66,23.04,0.885,1200.94,96.71,16.4,155.0,0.875,0.15,0.0,1.045,6.395,2.81,11.5,2.5,15.5,4.5,0.71,320.24,164.525,0.41,9.03,0.135,201.36,103.71,0.9,85.0,0.165,0.12,0.0,0.685,3.605,0.23,4.5,0.5,0.5,1.5,False,False,False,True,False,False,False,False,False,False
0.885,3648.5,1563.0,5.345,93.395,1.285,598.05,35.0,15.685,6.9,0.355,17.7,2.25,14.95,412.385,1.32,39.5,5.0,3.5,3.5,0.275,88.5,372.0,0.805,45.515,0.035,59.95,15.0,5.045,1.7,0.165,4.2,0.35,3.65,12.815,0.22,17.5,1.0,0.5,0.5,False,False,False,True,False,False,False,False,False,False
0.63,3573.5,2207.0,8.83,75.44,1.235,701.15,48.0,8.395,13.25,0.365,72.91,8.9,25.32,405.07,1.855,33.5,4.5,6.5,5.0,0.04,1338.5,689.0,1.39,20.5,0.065,16.25,48.0,1.005,8.45,0.115,65.09,8.4,10.68,185.33,0.305,8.5,0.5,0.5,1.0,False,False,False,True,False,False,False,False,False,False
1.365,1844.17,929.075,2.86,51.46,1.185,1009.15,-3.5,18.55,125.65,0.67,8.615,0.9,8.755,198.045,2.13,23.0,3.5,9.0,3.0,0.345,1766.83,865.925,1.61,37.45,0.435,393.15,3.5,1.25,114.35,0.37,8.585,0.9,8.395,195.255,0.91,16.0,1.5,6.0,0.0,False,False,False,True,False,False,False,False,False,False
0.76,2284.5,1144.5,4.63,83.935,1.39,778.45,97.48,18.125,28.15,0.31,9.62,4.9,11.345,209.81,1.885,36.5,4.5,9.5,3.5,0.26,1326.5,650.5,0.16,4.975,0.23,162.45,97.48,1.675,16.85,0.01,7.58,3.1,5.805,183.49,0.665,2.5,0.5,6.5,0.5,False,False,False,True,False,False,False,False,False,False
0.97,1254.5,843.13,7.81,142.725,1.555,735.35,25.0,18.945,27.95,0.19,65.85,9.2,6.885,113.935,1.395,59.0,5.5,7.5,2.5,0.02,214.5,248.87,0.84,30.315,0.145,132.35,25.0,5.845,2.85,0.04,30.95,5.5,0.815,14.065,0.295,11.0,0.5,4.5,0.5,False,False,False,True,False,False,False,False,False,False
0.7,3672.5,1873.35,8.59,93.945,1.285,640.6,59.9,12.0,26.15,1.86,71.1,9.9,19.5,442.05,1.24,38.0,4.0,3.0,3.0,0.06,2057.5,1419.65,8.06,87.005,0.055,120.4,0.1,1.1,19.85,1.72,13.6,1.8,16.5,294.95,0.26,35.0,2.0,2.0,2.0,False,False,False,True,False,False,False,False,False,False
0.37,2988.0,2457.5,4.02,43.465,0.985,1016.7,99.65,8.84,8.2,0.52,25.85,1.935,66.35,373.7,2.355,19.5,3.0,14.5,3.5,0.21,2112.0,1367.5,1.76,31.455,0.215,69.7,22.65,4.26,7.2,0.19,24.15,1.865,38.65,341.3,0.195,13.5,1.0,0.5,0.5,False,False,False,True,False,False,False,False,False,False
0.645,2483.5,1057.705,6.005,97.185,1.31,797.9,110.5,15.915,8.35,0.265,42.1,1.3,25.815,201.135,2.03,41.5,4.5,14.5,3.5,0.115,623.5,153.795,0.685,24.575,0.09,35.8,9.5,2.315,2.65,0.055,17.8,1.3,5.985,133.165,0.02,9.5,0.5,0.5,0.5,False,False,False,True,False,False,False,False,False,False
0.445,3271.41,2043.6,10.685,107.96,1.16,884.79,130.21,12.515,37.25,0.42,87.135,9.1,18.565,216.29,2.47,45.0,4.5,11.0,6.0,0.155,2553.59,1651.4,8.615,75.89,0.14,114.79,70.21,2.985,32.75,0.29,86.865,9.1,16.835,206.29,0.11,29.0,1.5,5.0,0.0,False,False,False,True,False,False,False,False,False,False
0.64,3958.5,2311.0,9.56,77.315,1.225,710.8,103.5,7.995,9.1,0.345,114.35,15.95,26.6,483.95,2.035,35.0,4.5,8.0,4.0,0.05,953.5,585.0,0.66,18.625,0.075,25.9,7.5,1.405,4.3,0.095,23.65,1.35,9.4,106.45,0.125,7.0,0.5,2.0,2.0,False,False,False,True,False,False,False,False,False,False
0.895,3530.0,1782.0,6.385,103.405,1.455,611.0,35.0,14.92,9.0,0.35,16.5,1.75,14.7,360.1,1.37,43.5,5.0,3.5,3.5,0.285,30.0,153.0,1.845,55.525,0.135,47.0,15.0,4.28,0.4,0.17,5.4,0.85,3.9,65.1,0.17,21.5,1.0,0.5,0.5,False,False,False,True,False,False,False,False,False,False
0.9,4376.0,1966.5,7.36,115.91,1.295,601.05,73.0,15.8,6.25,0.23,33.6,4.25,19.1,544.835,1.35,49.0,5.5,4.0,4.0,0.26,639.0,775.5,1.21,23.0,0.045,62.95,23.0,4.93,1.05,0.04,20.1,2.35,7.8,145.265,0.25,8.0,0.5,1.0,1.0,False,False,False,True,False,False,False,False,False,False
0.84,2354.0,1342.5,2.96,82.71,1.545,644.65,40.8,25.67,11.6,0.45,83.2,1.4,29.105,249.6,1.395,35.0,4.5,8.0,3.0,0.58,276.0,340.5,0.63,54.62,0.435,141.75,92.8,13.57,9.0,0.25,64.8,1.4,21.095,109.4,0.505,21.0,1.5,6.0,1.0,False,False,False,True,False,False,False,False,False,False
1.02,1530.5,908.86,5.74,139.785,1.605,708.1,120.075,24.7,29.9,0.19,8.125,0.55,13.975,113.18,1.65,57.5,5.5,9.5,3.5,0.05,269.5,186.14,0.5,12.185,0.245,161.1,70.075,4.2,11.1,0.01,5.775,0.55,3.515,62.55,0.45,5.5,0.5,6.5,0.5,False,False,False,True,False,False,False,False,False,False
0.89,1385.5,412.35,0.75,14.965,1.385,508.0,56.25,18.4,58.5,2.405,112.85,15.9,2.8,122.555,0.955,7.0,2.5,1.0,1.0,0.13,229.5,41.35,0.22,8.025,0.155,12.2,3.55,5.3,12.5,1.175,28.15,4.2,0.2,24.545,0.025,4.0,0.5,0.0,0.0,False,False,False,True,False,False,False,False,False,False
1.465,1555.5,669.4,2.225,88.215,2.005,460.85,-1.82,42.35,51.3,0.48,60.45,9.6,5.17,108.55,0.855,37.5,5.0,1.5,1.5,0.045,522.5,332.6,1.365,49.115,0.025,42.05,50.18,3.11,30.7,0.28,42.05,6.8,2.84,31.65,0.035,18.5,1.0,0.5,0.5,False,False,False,True,False,False,False,False,False,False
1.09,3352.5,1469.0,7.475,151.92,1.415,559.55,50.0,19.715,7.5,0.18,14.85,1.5,14.225,325.305,1.165,62.0,6.0,3.0,3.0,0.07,384.5,278.0,1.325,13.01,0.165,21.45,0.0,1.015,2.3,0.01,1.35,0.4,2.925,74.265,0.065,5.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False
1.29,1416.5,715.9,3.05,95.535,1.94,482.9,49.18,37.18,61.5,0.47,58.2,8.75,6.395,126.315,1.01,41.0,5.0,2.0,2.0,0.22,383.5,379.1,2.19,56.435,0.09,64.1,0.82,8.28,20.5,0.29,44.3,7.65,4.065,49.415,0.19,22.0,1.0,1.0,1.0,False,False,False,True,False,False,False,False,False,False
1.185,2761.5,1114.825,9.79,183.065,1.53,639.75,80.0,18.685,19.1,0.155,23.2,2.85,7.785,236.45,1.765,73.5,6.0,8.5,2.5,0.005,738.5,514.175,1.56,24.135,0.06,75.75,30.0,0.515,9.7,0.025,12.1,1.95,3.015,58.55,0.565,8.5,0.0,5.5,0.5,False,False,False,True,False,False,False,False,False,False
1.035,2785.5,1406.9,6.18,68.55,1.65,560.4,59.18,26.98,45.0,0.5,76.55,8.2,12.665,289.45,1.36,31.0,4.5,4.0,4.0,0.475,1752.5,1070.1,5.32,29.45,0.38,141.6,10.82,18.48,37.0,0.26,25.95,8.2,10.335,212.55,0.54,12.0,0.5,3.0,3.0,False,False,False,True,False,False,False,False,False,False
0.355,4061.5,2816.5,5.065,33.93,0.97,922.85,73.15,5.84,6.4,0.58,40.95,5.635,59.4,532.25,2.19,16.0,3.0,11.0,3.5,0.195,1038.5,1008.5,2.805,21.92,0.2,163.55,49.15,1.26,5.4,0.13,39.25,5.565,45.6,182.75,0.36,10.0,1.0,3.0,0.5,False,False,False,True,False,False,False,False,False,False
0.685,3894.5,1669.75,5.915,81.915,1.335,711.05,85.0,13.85,5.7,0.3,41.3,1.15,26.4,462.4,1.67,36.0,4.5,9.0,4.0,0.155,787.5,458.25,0.595,9.305,0.115,51.05,35.0,0.25,0.0,0.02,18.6,1.15,5.4,128.1,0.34,4.0,0.5,5.0,0.0,False,False,False,True,False,False,False,False,False,False
0.915,2226.5,1003.865,7.175,105.195,1.44,720.7,25.0,15.795,15.1,0.29,66.95,9.45,7.54,202.65,1.39,45.5,5.0,7.5,2.5,0.175,1046.5,311.135,0.045,39.805,0.19,185.7,25.0,6.595,15.1,0.1,49.05,7.45,0.16,87.35,0.26,15.5,1.0,4.5,0.5,False,False,False,True,False,False,False,False,False,False
0.67,3074.0,1747.0,8.9,58.81,1.155,747.35,90.5,6.645,13.2,0.43,95.35,16.25,16.695,375.4,1.895,27.5,4.0,9.5,2.0,0.02,69.0,21.0,0.0,0.12,0.005,10.65,20.5,0.055,0.2,0.01,4.65,1.65,0.505,2.1,0.015,0.5,0.0,0.5,0.0,False,False,False,True,False,False,False,False,False,False
0.7,2427.5,1139.35,6.265,56.68,1.255,662.6,59.9,11.0,28.9,1.91,78.25,10.85,9.87,270.2,1.59,24.5,3.5,5.5,1.5,0.06,812.5,685.65,5.735,49.74,0.025,142.4,0.1,2.1,17.1,1.67,6.45,0.85,6.87,123.1,0.61,21.5,1.5,4.5,0.5,False,False,False,True,False,False,False,False,False,False
0.91,2335.5,1376.54,8.97,81.405,1.255,724.2,62.85,8.845,20.3,0.355,218.41,31.7,12.97,235.185,1.74,36.0,4.5,9.0,2.5,0.24,100.5,141.46,1.53,26.465,0.085,6.8,62.85,1.455,1.4,0.125,210.59,31.2,1.67,15.445,0.19,11.0,0.5,2.0,1.5,False,False,False,True,False,False,False,False,False,False
0.7,2550.0,1364.455,9.345,114.09,1.34,819.35,80.5,13.565,11.4,0.225,48.05,6.3,18.285,230.635,2.125,48.5,5.0,12.5,2.5,0.06,690.0,460.545,2.655,7.67,0.06,14.35,20.5,4.665,0.4,0.015,23.75,3.7,1.545,162.665,0.075,2.5,0.0,2.5,0.5,False,False,False,True,False,False,False,False,False,False
0.605,3810.0,2199.5,9.26,76.925,1.235,685.0,85.0,8.54,8.3,0.365,90.35,13.5,22.28,471.045,1.955,34.0,4.5,7.0,4.0,0.065,160.0,36.5,3.15,25.985,0.015,35.0,35.0,0.24,0.1,0.125,59.65,9.5,0.52,24.345,0.325,11.0,0.5,2.0,1.0,False,False,False,True,False,False,False,False,False,False
0.64,3765.0,2085.5,8.475,75.395,1.285,689.0,70.0,9.47,8.4,0.38,85.95,12.8,20.18,460.295,1.91,33.5,4.5,6.5,3.5,0.03,205.0,150.5,3.935,27.515,0.035,31.0,50.0,1.17,0.2,0.14,64.05,10.2,1.58,35.095,0.37,11.5,0.5,2.5,0.5,False,False,False,True,False,False,False,False,False,False
1.025,2481.0,873.85,3.77,75.59,1.435,525.1,54.9,16.85,26.45,1.885,50.6,6.65,6.94,215.39,1.06,31.5,4.0,2.0,2.0,0.265,866.0,420.15,3.24,68.65,0.205,4.9,4.9,3.75,19.55,1.695,34.1,5.05,3.94,68.29,0.08,28.5,2.0,1.0,1.0,False,False,False,True,False,False,False,False,False,False
0.64,1093.41,742.1,4.52,102.555,1.36,801.29,125.21,20.145,47.55,0.43,17.585,1.85,4.715,69.0,1.84,43.0,4.5,9.5,4.5,0.35,375.59,349.9,2.45,70.485,0.34,198.29,75.21,4.645,22.45,0.28,17.315,1.85,2.985,59.0,0.74,27.0,1.5,6.5,1.5,False,False,False,True,False,False,False,False,False,False
0.885,2690.5,1682.54,8.845,79.935,1.26,691.9,94.85,8.765,11.9,0.34,261.35,35.4,15.65,295.065,1.795,35.5,4.5,8.5,2.0,0.265,254.5,447.46,1.655,27.935,0.08,39.1,30.85,1.535,7.0,0.11,167.65,27.5,4.35,44.435,0.135,11.5,0.5,2.5,1.0,False,False,False,True,False,False,False,False,False,False
0.62,1176.5,706.15,3.53,91.47,1.455,779.35,60.85,22.95,84.0,0.475,7.065,0.55,5.545,94.065,1.695,39.0,4.5,9.0,4.0,0.45,623.5,388.85,1.71,60.5,0.395,232.35,10.85,5.95,43.0,0.295,6.835,0.55,4.915,81.665,0.495,24.0,1.5,6.0,1.0,False,False,False,True,False,False,False,False,False,False
1.195,2043.5,1034.77,5.385,95.92,1.755,566.85,57.745,38.885,56.5,0.33,67.95,11.6,9.14,220.52,1.335,41.0,5.0,5.0,1.5,0.545,1099.5,733.23,3.515,36.99,0.595,191.15,12.255,32.185,43.5,0.09,32.05,6.3,7.05,152.78,0.545,14.0,1.0,4.0,0.5,False,False,False,True,False,False,False,False,False,False
0.91,2195.5,1030.15,12.77,162.285,1.35,879.65,206.445,15.35,16.5,0.165,159.675,24.4,14.925,187.53,2.32,65.5,5.5,13.5,3.5,0.06,934.5,307.43,6.53,34.685,0.01,10.45,16.295,5.15,2.3,0.035,157.325,24.4,2.565,136.9,0.22,13.5,0.5,2.5,0.5,False,False,False,True,False,False,False,False,False,False
0.735,2010.0,1024.665,8.045,64.425,1.21,825.9,59.15,8.15,23.35,0.39,258.5,38.8,10.26,207.9,1.775,29.5,4.0,11.5,2.0,0.005,830.0,331.935,0.915,0.965,0.04,80.5,59.15,1.05,6.85,0.0,142.5,21.9,2.88,92.6,0.125,0.5,0.0,0.5,0.0,False,False,False,True,False,False,False,False,False,False
0.635,5215.0,3006.5,19.625,186.585,1.305,820.5,105.0,9.72,6.35,0.135,102.25,14.7,31.18,650.29,1.85,75.0,6.0,7.0,4.5,0.005,515.0,286.5,2.975,5.635,0.035,59.5,45.0,1.18,0.05,0.005,44.75,6.6,4.82,86.71,0.35,2.0,0.0,2.0,0.5,False,False,False,True,False,False,False,False,False,False
1.15,2494.67,1479.575,5.735,54.975,1.025,1043.6,44.5,13.35,122.4,0.645,69.015,8.65,18.18,296.595,2.6,24.5,3.5,10.5,4.5,0.56,2417.33,1416.425,4.485,40.965,0.275,358.7,51.5,3.95,117.6,0.395,68.985,8.65,17.82,293.805,0.44,17.5,1.5,4.5,1.5,False,False,False,True,False,False,False,False,False,False
0.78,2973.5,1448.25,6.935,117.555,1.405,667.05,85.0,16.3,7.65,0.245,35.3,0.55,21.43,282.15,1.615,49.0,5.0,8.5,3.5,0.25,133.5,236.75,1.615,44.945,0.185,95.05,35.0,2.7,1.95,0.075,24.6,0.55,10.37,52.15,0.395,17.0,1.0,5.5,0.5,False,False,False,True,False,False,False,False,False,False
0.98,2392.5,1386.775,12.15,105.61,0.995,1280.5,239.0,10.57,903.2,0.475,73.515,16.65,13.31,283.425,3.09,43.0,4.0,13.0,2.5,0.35,2307.5,1333.225,10.45,86.61,0.275,400.5,89.0,2.03,896.8,0.345,73.485,4.65,13.05,280.155,0.89,34.0,2.0,4.0,1.5,False,False,False,True,False,False,False,False,False,False
0.795,3385.0,1943.63,12.65,146.68,1.375,814.35,30.0,12.0,18.55,0.185,77.15,11.4,21.035,418.435,1.595,60.5,5.5,8.5,3.5,0.155,2345.0,1349.37,4.0,34.27,0.035,53.35,30.0,1.1,12.25,0.045,19.65,3.3,14.965,318.565,0.095,12.5,0.5,3.5,1.5,False,False,False,True,False,False,False,False,False,False
1.025,1233.44,389.45,11.65,204.785,1.475,855.15,55.0,18.06,31.2,0.13,8.105,0.95,6.645,119.15,2.01,81.5,6.0,13.5,2.5,0.005,603.56,155.14,1.9,4.195,0.015,151.85,55.0,3.24,17.8,0.01,0.235,0.05,4.355,59.85,0.01,1.5,0.0,1.5,0.5,False,False,False,True,False,False,False,False,False,False
1.13,2071.0,1075.4,1.925,42.03,1.735,524.9,33.23,30.23,46.0,0.665,59.15,8.95,9.22,190.85,1.09,20.0,4.0,2.0,2.0,0.38,1038.0,738.6,1.065,2.93,0.295,106.1,15.13,15.23,36.0,0.095,43.35,7.45,6.89,113.95,0.27,1.0,0.0,1.0,1.0,False,False,False,True,False,False,False,False,False,False
0.835,3927.5,2213.5,8.56,127.705,1.465,618.0,73.0,14.935,8.45,0.22,32.2,3.85,18.98,460.05,1.41,53.5,5.5,4.0,4.0,0.195,1087.5,528.5,0.01,34.795,0.125,46.0,23.0,4.065,1.15,0.05,21.5,2.75,7.92,230.05,0.19,12.5,0.5,1.0,1.0,False,False,False,True,False,False,False,False,False,False
0.65,3167.5,1780.05,14.445,125.01,1.235,793.7,102.65,8.245,15.25,0.305,39.71,4.95,17.15,365.095,1.915,51.5,5.0,8.5,4.0,0.02,932.5,262.05,7.005,70.07,0.065,76.3,102.65,0.855,6.45,0.175,31.89,4.45,2.51,145.355,0.365,26.5,1.0,1.5,0.0,False,False,False,True,False,False,False,False,False,False
0.9,3074.5,910.06,7.265,131.855,1.52,621.8,85.5,19.345,11.0,0.21,42.25,5.35,7.45,290.185,1.545,55.5,5.5,8.5,3.5,0.19,198.5,404.94,0.045,13.145,0.11,86.8,35.5,3.045,11.0,0.02,24.35,3.35,0.25,0.185,0.415,5.5,0.5,5.5,0.5,False,False,False,True,False,False,False,False,False,False
0.98,2864.0,1582.5,4.85,94.135,1.6,576.45,-1.0,24.01,14.5,0.345,24.55,3.4,15.405,293.45,1.26,39.5,5.0,3.5,3.5,0.44,786.0,580.5,1.26,43.195,0.38,73.55,51.0,15.23,6.1,0.145,6.15,0.6,7.395,153.25,0.37,16.5,1.0,1.5,1.5,False,False,False,True,False,False,False,False,False,False
